ts_ms,timestamp,window_slug,window_end_ts,outcome,yes_token_id,no_token_id,yes_bid,yes_ask,yes_ask_size,yes_bid_size,yes_spread,no_bid,no_ask,no_ask_size,no_bid_size,no_spread,yes_mid,no_mid,yes_imbalance,no_imbalance,btc_price
1776816000493,2026-04-22T00:00:00.493,btc-updown-15m-1776815100,1776816000,Up,40546380471273957863552420322025025423191286783672848471481906604462551958749,33679093749043667570964227085671591293418614777081332125742823376425284245040,0.999,,,81413.49,,,0.001,81413.49,,,,,,,76336.15
1776816000493,2026-04-22T00:00:00.493,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.41,0.42,1299.14,9.48,0.01,0.58,0.59,9.48,1299.14,0.01,0.415,0.585,0.007244,0.992756,76336.15
1776816001494,2026-04-22T00:00:01.494,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.39,0.4,111.5,37.49,0.01,0.6,0.61,37.49,111.5,0.01,0.395,0.605,0.251628,0.748372,76336.15
1776816002495,2026-04-22T00:00:02.495,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.39,0.4,160.17,197.97,0.01,0.6,0.61,216.5,144.17,0.01,0.395,0.605,0.552773,0.399728,76356.29
1776816003496,2026-04-22T00:00:03.496,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.39,0.4,39.76,220.61,0.01,0.6,0.61,220.61,39.76,0.01,0.395,0.605,0.847294,0.152706,76356.29
1776816004497,2026-04-22T00:00:04.497,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.41,0.42,1051.08,38.22,0.01,0.58,0.59,38.22,1051.08,0.01,0.415,0.585,0.035087,0.964913,76356.29
1776816005497,2026-04-22T00:00:05.497,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.38,0.42,1002.31,157.29,0.04,0.58,0.62,157.29,1002.31,0.04,0.4,0.6,0.135642,0.864358,76366.0
1776816006497,2026-04-22T00:00:06.497,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.41,0.42,1036.23,17.52,0.01,0.58,0.59,17.52,1036.23,0.01,0.415,0.585,0.016626,0.983374,76366.0
1776816007498,2026-04-22T00:00:07.498,btc-updown-15m-1776816000,1776816900,,81276220506346257429631344076103287224466397115319381865417988824537770766858,81829401267558632258626047952853375965854944500394652434799560936373038970157,0.41,0.42,1013.1,110.74,0.01,0.58,0.59,110.74,1013.1,0.01,0.415,0.585,0.098537,0.901463,76366.0
